time,depth,sst,month
2022-05-03 12:00:00,0.0,26.365313,5
2022-05-04 12:00:00,0.0,26.51,5
2022-05-05 12:00:00,0.0,26.76344,5
2022-05-06 12:00:00,0.0,26.858435,5
2022-05-07 12:00:00,0.0,26.885313,5
2022-05-08 12:00:00,0.0,26.91125,5
2022-05-09 12:00:00,0.0,26.905937,5
2022-05-10 12:00:00,0.0,26.815624,5
2022-05-11 12:00:00,0.0,26.642502,5
2022-05-12 12:00:00,0.0,26.529062,5
2022-05-13 12:00:00,0.0,26.651875,5
2022-05-14 12:00:00,0.0,27.028439,5
2022-05-15 12:00:00,0.0,27.331873,5
2022-05-16 12:00:00,0.0,27.550936,5
2022-05-17 12:00:00,0.0,27.689686,5
2022-05-18 12:00:00,0.0,27.894999,5
2022-05-19 12:00:00,0.0,28.076878,5
2022-05-20 12:00:00,0.0,27.987812,5
2022-05-21 12:00:00,0.0,27.855,5
2022-05-22 12:00:00,0.0,27.748123,5
2022-05-23 12:00:00,0.0,27.978125,5
2022-05-24 12:00:00,0.0,28.080313,5
2022-05-25 12:00:00,0.0,28.009686,5
2022-05-26 12:00:00,0.0,28.011562,5
2022-05-27 12:00:00,0.0,28.050938,5
2022-05-28 12:00:00,0.0,28.112814,5
2022-05-29 12:00:00,0.0,28.157812,5
2022-05-30 12:00:00,0.0,28.04375,5
2022-05-31 12:00:00,0.0,27.885939,5
2022-06-01 12:00:00,0.0,27.86281,6
2022-06-02 12:00:00,0.0,27.827812,6
2022-06-03 12:00:00,0.0,27.813437,6
2022-06-04 12:00:00,0.0,27.508749,6
2022-06-05 12:00:00,0.0,27.572813,6
2022-06-06 12:00:00,0.0,27.759064,6
2022-06-07 12:00:00,0.0,27.716875,6
2022-06-08 12:00:00,0.0,27.936249,6
2022-06-09 12:00:00,0.0,28.213436,6
2022-06-10 12:00:00,0.0,28.291561,6
2022-06-11 12:00:00,0.0,28.427498,6
2022-06-12 12:00:00,0.0,28.659687,6
2022-06-13 12:00:00,0.0,28.81531,6
2022-06-14 12:00:00,0.0,28.699375,6
2022-06-15 12:00:00,0.0,28.885311,6
2022-06-16 12:00:00,0.0,28.965313,6
2022-06-17 12:00:00,0.0,28.976562,6
2022-06-18 12:00:00,0.0,29.051561,6
2022-06-19 12:00:00,0.0,29.244999,6
2022-06-20 12:00:00,0.0,29.262812,6
2022-06-21 12:00:00,0.0,29.26375,6
2022-06-22 12:00:00,0.0,29.214062,6
2022-06-23 12:00:00,0.0,29.137812,6
2022-06-24 12:00:00,0.0,29.089998,6
2022-06-25 12:00:00,0.0,29.190624,6
2022-06-26 12:00:00,0.0,29.404375,6
2022-06-27 12:00:00,0.0,29.369688,6
2022-06-28 12:00:00,0.0,29.302813,6
2022-06-29 12:00:00,0.0,29.342184,6
2022-06-30 12:00:00,0.0,29.271563,6
2022-07-01 12:00:00,0.0,29.243122,7
2022-07-02 12:00:00,0.0,29.212812,7
2022-07-03 12:00:00,0.0,29.253437,7
2022-07-04 12:00:00,0.0,29.259377,7
2022-07-05 12:00:00,0.0,29.289375,7
2022-07-06 12:00:00,0.0,29.36875,7
2022-07-07 12:00:00,0.0,29.485624,7
2022-07-08 12:00:00,0.0,29.54656,7
2022-07-09 12:00:00,0.0,29.64875,7
2022-07-10 12:00:00,0.0,29.737185,7
2022-07-11 12:00:00,0.0,29.893436,7
2022-07-12 12:00:00,0.0,30.009998,7
2022-07-13 12:00:00,0.0,30.15125,7
2022-07-14 12:00:00,0.0,30.289686,7
2022-07-15 12:00:00,0.0,30.176876,7
2022-07-16 12:00:00,0.0,30.028439,7
2022-07-17 12:00:00,0.0,29.8375,7
2022-07-18 12:00:00,0.0,29.69375,7
2022-07-19 12:00:00,0.0,29.736248,7
2022-07-20 12:00:00,0.0,29.895622,7
2022-07-21 12:00:00,0.0,30.045626,7
2022-07-22 12:00:00,0.0,30.006563,7
2022-07-23 12:00:00,0.0,29.955313,7
2022-07-24 12:00:00,0.0,29.920311,7
2022-07-25 12:00:00,0.0,29.858124,7
2022-07-26 12:00:00,0.0,29.735935,7
2022-07-27 12:00:00,0.0,29.52125,7
2022-07-28 12:00:00,0.0,29.50875,7
2022-07-29 12:00:00,0.0,29.546875,7
2022-07-30 12:00:00,0.0,29.6175,7
2022-07-31 12:00:00,0.0,29.624063,7
2022-08-01 12:00:00,0.0,29.618437,8
2022-08-02 12:00:00,0.0,29.711563,8
2022-08-03 12:00:00,0.0,29.689688,8
2022-08-04 12:00:00,0.0,29.692501,8
2022-08-05 12:00:00,0.0,29.619062,8
2022-08-06 12:00:00,0.0,29.605,8
2022-08-07 12:00:00,0.0,29.595625,8
2022-08-08 12:00:00,0.0,29.408127,8
2022-08-09 12:00:00,0.0,29.285936,8
2022-08-10 12:00:00,0.0,29.20656,8
2022-08-11 12:00:00,0.0,29.286251,8
2022-08-12 12:00:00,0.0,29.427185,8
2022-08-13 12:00:00,0.0,29.59125,8
2022-08-14 12:00:00,0.0,29.740936,8
2022-08-15 12:00:00,0.0,29.8625,8
2022-08-16 12:00:00,0.0,29.868748,8
2022-08-17 12:00:00,0.0,29.9475,8
2022-08-18 12:00:00,0.0,30.089375,8
2022-08-19 12:00:00,0.0,30.26375,8
2022-08-20 12:00:00,0.0,30.253126,8
2022-08-21 12:00:00,0.0,30.22,8
2022-08-22 12:00:00,0.0,30.203438,8
2022-08-23 12:00:00,0.0,30.214685,8
2022-08-24 12:00:00,0.0,30.26656,8
2022-08-25 12:00:00,0.0,30.251875,8
2022-08-26 12:00:00,0.0,30.264688,8
2022-08-27 12:00:00,0.0,30.269375,8
2022-08-28 12:00:00,0.0,30.085938,8
2022-08-29 12:00:00,0.0,29.878752,8
2022-08-30 12:00:00,0.0,29.87875,8
2022-08-31 12:00:00,0.0,30.093122,8
2022-09-01 12:00:00,0.0,30.17875,9
2022-09-02 12:00:00,0.0,30.228437,9
2022-09-03 12:00:00,0.0,30.374685,9
2022-09-04 12:00:00,0.0,30.384377,9
2022-09-05 12:00:00,0.0,30.444685,9
2022-09-06 12:00:00,0.0,30.440937,9
2022-09-07 12:00:00,0.0,30.426561,9
2022-09-08 12:00:00,0.0,30.345625,9
2022-09-09 12:00:00,0.0,30.26781,9
2022-09-10 12:00:00,0.0,30.279688,9
2022-09-11 12:00:00,0.0,30.353437,9
2022-09-12 12:00:00,0.0,30.435,9
2022-09-13 12:00:00,0.0,30.392185,9
2022-09-14 12:00:00,0.0,30.3,9
2022-09-15 12:00:00,0.0,30.2025,9
2022-09-16 12:00:00,0.0,30.067814,9
2022-09-17 12:00:00,0.0,29.859373,9
2022-09-18 12:00:00,0.0,29.726562,9
2022-09-19 12:00:00,0.0,29.701874,9
2022-09-20 12:00:00,0.0,29.706558,9
2022-09-21 12:00:00,0.0,29.705,9
2022-09-22 12:00:00,0.0,29.715313,9
2022-09-23 12:00:00,0.0,29.761873,9
2022-09-24 12:00:00,0.0,29.814688,9
2022-09-25 12:00:00,0.0,29.86625,9
2022-09-26 12:00:00,0.0,29.78875,9
2022-09-27 12:00:00,0.0,29.715,9
2022-09-28 12:00:00,0.0,29.167498,9
2022-09-29 12:00:00,0.0,29.150936,9
2022-09-30 12:00:00,0.0,29.16781,9
2022-10-01 12:00:00,0.0,29.098438,10
2022-10-02 12:00:00,0.0,28.964998,10
2022-10-03 12:00:00,0.0,28.907187,10
2022-10-04 12:00:00,0.0,28.852812,10
2022-10-05 12:00:00,0.0,28.749998,10
2022-10-06 12:00:00,0.0,28.690624,10
2022-10-07 12:00:00,0.0,28.625,10
2022-10-08 12:00:00,0.0,28.560938,10
2022-10-09 12:00:00,0.0,28.576563,10
2022-10-10 12:00:00,0.0,28.609062,10
2022-10-11 12:00:00,0.0,28.639374,10
2022-10-12 12:00:00,0.0,28.674686,10
2022-10-13 12:00:00,0.0,28.690311,10
2022-10-14 12:00:00,0.0,28.706562,10
2022-10-15 12:00:00,0.0,28.721874,10
2022-10-16 12:00:00,0.0,28.698437,10
2022-10-17 12:00:00,0.0,28.651562,10
2022-10-18 12:00:00,0.0,28.640625,10
2022-10-19 12:00:00,0.0,28.535625,10
2022-10-20 12:00:00,0.0,28.231249,10
2022-10-21 12:00:00,0.0,28.179375,10
2022-10-22 12:00:00,0.0,28.104374,10
2022-10-23 12:00:00,0.0,28.046562,10
2022-10-24 12:00:00,0.0,28.020935,10
2022-10-25 12:00:00,0.0,28.021873,10
2022-10-26 12:00:00,0.0,28.006874,10
2022-10-27 12:00:00,0.0,27.920626,10
2022-10-28 12:00:00,0.0,27.90406,10
2022-10-29 12:00:00,0.0,27.899061,10
2022-10-30 12:00:00,0.0,27.927498,10
2022-10-31 12:00:00,0.0,28.028435,10
2022-11-01 12:00:00,0.0,28.10875,11
2022-11-02 12:00:00,0.0,28.158436,11
2022-11-03 12:00:00,0.0,28.203747,11
2022-11-04 12:00:00,0.0,28.205,11
2022-11-05 12:00:00,0.0,28.10875,11
2022-11-06 12:00:00,0.0,28.023125,11
2022-11-07 12:00:00,0.0,27.968124,11
2022-11-08 12:00:00,0.0,27.902187,11
2022-11-09 12:00:00,0.0,27.583752,11
2022-11-10 12:00:00,0.0,27.593124,11
2022-11-11 12:00:00,0.0,27.638124,11
2022-11-12 12:00:00,0.0,27.680624,11
2022-11-13 12:00:00,0.0,27.665937,11
2022-11-14 12:00:00,0.0,27.661251,11
2022-11-15 12:00:00,0.0,27.698439,11
2022-11-16 12:00:00,0.0,27.815,11
2022-11-17 12:00:00,0.0,27.824684,11
2022-11-18 12:00:00,0.0,27.77281,11
2022-11-19 12:00:00,0.0,27.653124,11
2022-11-20 12:00:00,0.0,27.643438,11
2022-11-21 12:00:00,0.0,27.486248,11
2022-11-22 12:00:00,0.0,27.564062,11
2022-11-23 12:00:00,0.0,27.640936,11
2022-11-24 12:00:00,0.0,27.579062,11
2022-11-25 12:00:00,0.0,27.560623,11
2022-11-26 12:00:00,0.0,27.575937,11
2022-11-27 12:00:00,0.0,27.560312,11
2022-11-28 12:00:00,0.0,27.641874,11
2022-11-29 12:00:00,0.0,27.654062,11
2022-11-30 12:00:00,0.0,27.559687,11
2022-12-01 12:00:00,0.0,27.411247,12
2022-12-02 12:00:00,0.0,27.302187,12
2022-12-03 12:00:00,0.0,27.20375,12
2022-12-04 12:00:00,0.0,27.078436,12
2022-12-05 12:00:00,0.0,27.039688,12
2022-12-06 12:00:00,0.0,26.994375,12
2022-12-07 12:00:00,0.0,26.956562,12
2022-12-08 12:00:00,0.0,26.893438,12
2022-12-09 12:00:00,0.0,26.833435,12
2022-12-10 12:00:00,0.0,26.818436,12
2022-12-11 12:00:00,0.0,26.800627,12
2022-12-12 12:00:00,0.0,26.80625,12
2022-12-13 12:00:00,0.0,26.76781,12
2022-12-14 12:00:00,0.0,26.689375,12
2022-12-15 12:00:00,0.0,26.620935,12
2022-12-16 12:00:00,0.0,26.681873,12
2022-12-17 12:00:00,0.0,26.654062,12
2022-12-18 12:00:00,0.0,26.627499,12
2022-12-19 12:00:00,0.0,26.56125,12
2022-12-20 12:00:00,0.0,26.547499,12
2022-12-21 12:00:00,0.0,26.531563,12
2022-12-22 12:00:00,0.0,26.486876,12
2022-12-23 12:00:00,0.0,26.474686,12
2022-12-24 12:00:00,0.0,26.443436,12
2022-12-25 12:00:00,0.0,26.410936,12
2022-12-26 12:00:00,0.0,26.275623,12
2022-12-27 12:00:00,0.0,25.713749,12
2022-12-28 12:00:00,0.0,25.743124,12
2022-12-29 12:00:00,0.0,25.644373,12
2022-12-30 12:00:00,0.0,25.764061,12
2022-12-31 12:00:00,0.0,25.861563,12
2023-01-01 12:00:00,0.0,26.049997,1
2023-01-02 12:00:00,0.0,26.0325,1
2023-01-03 12:00:00,0.0,25.934685,1
2023-01-04 12:00:00,0.0,25.967812,1
2023-01-05 12:00:00,0.0,26.105934,1
2023-01-06 12:00:00,0.0,26.119062,1
2023-01-07 12:00:00,0.0,26.075,1
2023-01-08 12:00:00,0.0,25.9625,1
2023-01-09 12:00:00,0.0,25.961248,1
2023-01-10 12:00:00,0.0,25.961246,1
2023-01-11 12:00:00,0.0,25.875628,1
2023-01-12 12:00:00,0.0,25.844374,1
2023-01-13 12:00:00,0.0,25.88875,1
2023-01-14 12:00:00,0.0,25.81875,1
2023-01-15 12:00:00,0.0,25.690937,1
2023-01-16 12:00:00,0.0,25.37469,1
2023-01-17 12:00:00,0.0,25.299063,1
2023-01-18 12:00:00,0.0,25.231249,1
2023-01-19 12:00:00,0.0,25.428123,1
2023-01-20 12:00:00,0.0,25.647188,1
2023-01-21 12:00:00,0.0,25.715624,1
2023-01-22 12:00:00,0.0,25.887186,1
2023-01-23 12:00:00,0.0,26.035315,1
2023-01-24 12:00:00,0.0,26.004688,1
2023-01-25 12:00:00,0.0,26.044685,1
2023-01-26 12:00:00,0.0,26.146248,1
2023-01-27 12:00:00,0.0,26.004374,1
2023-01-28 12:00:00,0.0,25.760939,1
2023-01-29 12:00:00,0.0,25.874062,1
2023-01-30 12:00:00,0.0,26.026562,1
2023-01-31 12:00:00,0.0,26.079687,1
2023-02-01 12:00:00,0.0,26.13875,2
2023-02-02 12:00:00,0.0,26.148438,2
2023-02-03 12:00:00,0.0,26.138124,2
2023-02-04 12:00:00,0.0,25.95875,2
2023-02-05 12:00:00,0.0,25.716562,2
2023-02-06 12:00:00,0.0,25.589687,2
2023-02-07 12:00:00,0.0,25.524063,2
2023-02-08 12:00:00,0.0,25.445936,2
2023-02-09 12:00:00,0.0,25.402498,2
2023-02-10 12:00:00,0.0,25.503124,2
2023-02-11 12:00:00,0.0,25.588749,2
2023-02-12 12:00:00,0.0,25.673124,2
2023-02-13 12:00:00,0.0,25.749374,2
2023-02-14 12:00:00,0.0,25.75,2
2023-02-15 12:00:00,0.0,25.629375,2
2023-02-16 12:00:00,0.0,25.613125,2
2023-02-17 12:00:00,0.0,25.637503,2
2023-02-18 12:00:00,0.0,25.675938,2
2023-02-19 12:00:00,0.0,25.755936,2
2023-02-20 12:00:00,0.0,25.885937,2
2023-02-21 12:00:00,0.0,25.956562,2
2023-02-22 12:00:00,0.0,25.93781,2
2023-02-23 12:00:00,0.0,25.972813,2
2023-02-24 12:00:00,0.0,26.019373,2
2023-02-25 12:00:00,0.0,26.060936,2
2023-02-26 12:00:00,0.0,26.055937,2
2023-02-27 12:00:00,0.0,26.069374,2
2023-02-28 12:00:00,0.0,26.156874,2
2023-03-01 12:00:00,0.0,26.208437,3
2023-03-02 12:00:00,0.0,26.084063,3
2023-03-03 12:00:00,0.0,25.933437,3
2023-03-04 12:00:00,0.0,25.934687,3
2023-03-05 12:00:00,0.0,26.08031,3
2023-03-06 12:00:00,0.0,26.171873,3
2023-03-07 12:00:00,0.0,26.160936,3
2023-03-08 12:00:00,0.0,26.055939,3
2023-03-09 12:00:00,0.0,25.930624,3
2023-03-10 12:00:00,0.0,25.79125,3
2023-03-11 12:00:00,0.0,25.604372,3
2023-03-12 12:00:00,0.0,25.502186,3
2023-03-13 12:00:00,0.0,25.455936,3
2023-03-14 12:00:00,0.0,25.385624,3
2023-03-15 12:00:00,0.0,25.336561,3
2023-03-16 12:00:00,0.0,25.364998,3
2023-03-17 12:00:00,0.0,25.325935,3
2023-03-18 12:00:00,0.0,25.350313,3
2023-03-19 12:00:00,0.0,25.376873,3
2023-03-20 12:00:00,0.0,25.243748,3
2023-03-21 12:00:00,0.0,25.251562,3
2023-03-22 12:00:00,0.0,25.301561,3
2023-03-23 12:00:00,0.0,25.350626,3
2023-03-24 12:00:00,0.0,25.468124,3
2023-03-25 12:00:00,0.0,25.638435,3
2023-03-26 12:00:00,0.0,25.866253,3
2023-03-27 12:00:00,0.0,26.10719,3
2023-03-28 12:00:00,0.0,26.309689,3
2023-03-29 12:00:00,0.0,26.389376,3
2023-03-30 12:00:00,0.0,26.273125,3
2023-03-31 12:00:00,0.0,26.156874,3
2023-04-01 12:00:00,0.0,26.07406,4
2023-04-02 12:00:00,0.0,26.224998,4
2023-04-03 12:00:00,0.0,26.34406,4
2023-04-04 12:00:00,0.0,26.443125,4
2023-04-05 12:00:00,0.0,26.4875,4
2023-04-06 12:00:00,0.0,26.358438,4
2023-04-07 12:00:00,0.0,26.244999,4
2023-04-08 12:00:00,0.0,26.263435,4
2023-04-09 12:00:00,0.0,26.315626,4
2023-04-10 12:00:00,0.0,26.263437,4
2023-04-11 12:00:00,0.0,26.213125,4
2023-04-12 12:00:00,0.0,26.033125,4
2023-04-13 12:00:00,0.0,26.098438,4
2023-04-14 12:00:00,0.0,26.285938,4
2023-04-15 12:00:00,0.0,26.60906,4
2023-04-16 12:00:00,0.0,26.86625,4
2023-04-17 12:00:00,0.0,26.878748,4
2023-04-18 12:00:00,0.0,26.769999,4
2023-04-19 12:00:00,0.0,26.762499,4
2023-04-20 12:00:00,0.0,26.585,4
2023-04-21 12:00:00,0.0,26.535934,4
2023-04-22 12:00:00,0.0,26.62531,4
2023-04-23 12:00:00,0.0,26.690311,4
2023-04-24 12:00:00,0.0,26.764687,4
2023-04-25 12:00:00,0.0,26.800934,4
2023-04-26 12:00:00,0.0,26.787498,4
2023-04-27 12:00:00,0.0,26.875626,4
2023-04-28 12:00:00,0.0,26.969688,4
2023-04-29 12:00:00,0.0,27.006876,4
2023-04-30 12:00:00,0.0,27.060938,4
2023-05-01 12:00:00,0.0,26.979374,5
2023-05-02 12:00:00,0.0,26.943748,5
2023-05-03 12:00:00,0.0,26.845314,5
2023-05-04 12:00:00,0.0,26.97031,5
2023-05-05 12:00:00,0.0,26.90375,5
2023-05-06 12:00:00,0.0,26.91031,5
2023-05-07 12:00:00,0.0,26.864376,5
2023-05-08 12:00:00,0.0,26.861252,5
2023-05-09 12:00:00,0.0,26.984686,5
2023-05-10 12:00:00,0.0,27.0425,5
2023-05-11 12:00:00,0.0,27.040936,5
2023-05-12 12:00:00,0.0,27.064999,5
2023-05-13 12:00:00,0.0,27.180624,5
2023-05-14 12:00:00,0.0,27.203438,5
2023-05-15 12:00:00,0.0,27.224375,5
2023-05-16 12:00:00,0.0,27.322187,5
2023-05-17 12:00:00,0.0,27.438437,5
2023-05-18 12:00:00,0.0,27.759375,5
2023-05-19 12:00:00,0.0,27.853123,5
2023-05-20 12:00:00,0.0,27.864687,5
2023-05-21 12:00:00,0.0,27.893126,5
2023-05-22 12:00:00,0.0,28.0075,5
2023-05-23 12:00:00,0.0,28.148436,5
2023-05-24 12:00:00,0.0,28.239061,5
2023-05-25 12:00:00,0.0,28.203125,5
2023-05-26 12:00:00,0.0,28.150625,5
2023-05-27 12:00:00,0.0,28.163124,5
2023-05-28 12:00:00,0.0,28.316565,5
2023-05-29 12:00:00,0.0,28.392813,5
2023-05-30 12:00:00,0.0,28.360935,5
2023-05-31 12:00:00,0.0,28.354687,5
2023-06-01 12:00:00,0.0,28.330626,6
2023-06-02 12:00:00,0.0,28.315937,6
2023-06-03 12:00:00,0.0,28.394375,6
2023-06-04 12:00:00,0.0,28.325314,6
2023-06-05 12:00:00,0.0,28.281248,6
2023-06-06 12:00:00,0.0,28.279062,6
2023-06-07 12:00:00,0.0,28.217186,6
2023-06-08 12:00:00,0.0,28.179998,6
2023-06-09 12:00:00,0.0,28.188124,6
2023-06-10 12:00:00,0.0,28.329063,6
2023-06-11 12:00:00,0.0,28.35375,6
2023-06-12 12:00:00,0.0,28.401247,6
2023-06-13 12:00:00,0.0,28.444998,6
2023-06-14 12:00:00,0.0,28.554688,6
2023-06-15 12:00:00,0.0,28.675938,6
2023-06-16 12:00:00,0.0,28.760313,6
2023-06-17 12:00:00,0.0,28.812185,6
2023-06-18 12:00:00,0.0,28.820936,6
2023-06-19 12:00:00,0.0,28.865623,6
2023-06-20 12:00:00,0.0,28.849062,6
2023-06-21 12:00:00,0.0,28.893124,6
2023-06-22 12:00:00,0.0,29.028126,6
2023-06-23 12:00:00,0.0,28.994686,6
2023-06-24 12:00:00,0.0,29.206875,6
2023-06-25 12:00:00,0.0,29.390938,6
2023-06-26 12:00:00,0.0,29.5825,6
2023-06-27 12:00:00,0.0,29.700935,6
2023-06-28 12:00:00,0.0,29.757185,6
2023-06-29 12:00:00,0.0,30.034687,6
2023-06-30 12:00:00,0.0,30.088749,6
2023-07-01 12:00:00,0.0,30.175623,7
2023-07-02 12:00:00,0.0,30.290623,7
2023-07-03 12:00:00,0.0,30.353436,7
2023-07-04 12:00:00,0.0,30.558437,7
2023-07-05 12:00:00,0.0,30.615313,7
2023-07-06 12:00:00,0.0,30.822186,7
2023-07-07 12:00:00,0.0,30.8025,7
2023-07-08 12:00:00,0.0,30.750313,7
2023-07-09 12:00:00,0.0,30.809376,7
2023-07-10 12:00:00,0.0,30.689375,7
2023-07-11 12:00:00,0.0,30.803122,7
2023-07-12 12:00:00,0.0,30.891562,7
2023-07-13 12:00:00,0.0,31.023125,7
2023-07-14 12:00:00,0.0,31.162186,7
2023-07-15 12:00:00,0.0,31.169062,7
2023-07-16 12:00:00,0.0,31.127188,7
2023-07-17 12:00:00,0.0,30.962502,7
2023-07-18 12:00:00,0.0,30.818752,7
2023-07-19 12:00:00,0.0,30.714996,7
2023-07-20 12:00:00,0.0,30.605,7
2023-07-21 12:00:00,0.0,30.671873,7
2023-07-22 12:00:00,0.0,30.654999,7
2023-07-23 12:00:00,0.0,30.72844,7
2023-07-24 12:00:00,0.0,30.896873,7
2023-07-25 12:00:00,0.0,30.970314,7
2023-07-26 12:00:00,0.0,30.993126,7
2023-07-27 12:00:00,0.0,30.802813,7
2023-07-28 12:00:00,0.0,30.496561,7
2023-07-29 12:00:00,0.0,30.466562,7
2023-07-30 12:00:00,0.0,30.535938,7
2023-07-31 12:00:00,0.0,30.58531,7
2023-08-01 12:00:00,0.0,30.630001,8
2023-08-02 12:00:00,0.0,30.716562,8
2023-08-03 12:00:00,0.0,30.72656,8
2023-08-04 12:00:00,0.0,30.74375,8
2023-08-05 12:00:00,0.0,30.834997,8
2023-08-06 12:00:00,0.0,30.873436,8
2023-08-07 12:00:00,0.0,31.0,8
2023-08-08 12:00:00,0.0,31.145937,8
2023-08-09 12:00:00,0.0,31.22281,8
2023-08-10 12:00:00,0.0,31.213125,8
2023-08-11 12:00:00,0.0,31.242188,8
2023-08-12 12:00:00,0.0,31.274374,8
2023-08-13 12:00:00,0.0,31.144062,8
2023-08-14 12:00:00,0.0,30.963436,8
2023-08-15 12:00:00,0.0,30.950935,8
2023-08-16 12:00:00,0.0,30.8875,8
2023-08-17 12:00:00,0.0,30.769371,8
2023-08-18 12:00:00,0.0,30.607813,8
2023-08-19 12:00:00,0.0,30.605936,8
2023-08-20 12:00:00,0.0,30.51531,8
2023-08-21 12:00:00,0.0,30.386875,8
2023-08-22 12:00:00,0.0,30.282187,8
2023-08-23 12:00:00,0.0,30.339375,8
2023-08-24 12:00:00,0.0,30.333437,8
2023-08-25 12:00:00,0.0,30.159689,8
2023-08-26 12:00:00,0.0,30.088438,8
2023-08-27 12:00:00,0.0,30.125937,8
2023-08-28 12:00:00,0.0,30.219374,8
2023-08-29 12:00:00,0.0,30.369688,8
2023-08-30 12:00:00,0.0,30.249687,8
2023-08-31 12:00:00,0.0,30.31219,8
2023-09-01 12:00:00,0.0,30.268436,9
2023-09-02 12:00:00,0.0,30.135313,9
